y	x	key	showSelected1	group
3.2280701754386	92	144	144	-1
3.20689655172414	93	144	144	-1
3.1864406779661	94	144	144	-1
3.16666666666667	95	144	144	-1
3.14754098360656	96	144	144	-1
3.12903225806452	97	144	144	-1
3.11111111111111	98	144	144	-1
3.09375	99	144	144	-1
3.07692307692308	100	144	144	-1
3.06060606060606	101	144	144	-1
3.04477611940299	102	144	144	-1
3.07462686567164	103	144	144	-1
3.1044776119403	104	144	144	-1
3.13432835820896	105	144	144	-1
3.16417910447761	106	144	144	-1
3.14705882352941	107	144	144	-1
3.1304347826087	108	144	144	-1
3.11428571428571	109	144	144	-1
3.09859154929577	110	144	144	-1
3.08333333333333	111	144	144	-1
3.06849315068493	112	144	144	-1
3.0958904109589	113	144	144	-1
3.08108108108108	114	144	144	-1
3.10810810810811	115	144	144	-1
3.13513513513514	116	144	144	-1
3.12	117	144	144	-1
3.10526315789474	118	144	144	-1
3.13157894736842	119	144	144	-1
3.11688311688312	120	144	144	-1
3.14285714285714	121	144	144	-1
3.12820512820513	122	144	144	-1
3.11392405063291	123	144	144	-1
3.13924050632911	124	144	144	-1
3.125	125	144	144	-1
3.11111111111111	126	144	144	-1
3.09756097560976	127	144	144	-1
3.08433734939759	128	144	144	-1
3.10843373493976	129	144	144	-1
3.0952380952381	130	144	144	-1
3.08235294117647	131	144	144	-1
3.06976744186047	132	144	144	-1
3.09302325581395	133	144	144	-1
3.08045977011494	134	144	144	-1
3.06818181818182	135	144	144	-1
3.0561797752809	136	144	144	-1
3.04444444444444	137	144	144	-1
3.03296703296703	138	144	144	-1
3.05494505494505	139	144	144	-1
3.07692307692308	140	144	144	-1
3.06521739130435	141	144	144	-1
3.08695652173913	142	144	144	-1
3.10869565217391	143	144	144	-1
3.09677419354839	144	144	144	-1
2	1	145	145	-1
2	2	145	145	-1
3	3	145	145	-1
4	4	145	145	-1
5	5	145	145	-1
6	6	145	145	-1
4.66666666666667	7	145	145	-1
4	8	145	145	-1
4.5	9	145	145	-1
4	10	145	145	-1
3.66666666666667	11	145	145	-1
3.42857142857143	12	145	145	-1
3.25	13	145	145	-1
3.11111111111111	14	145	145	-1
3.33333333333333	15	145	145	-1
3.2	16	145	145	-1
3.09090909090909	17	145	145	-1
3.27272727272727	18	145	145	-1
3.16666666666667	19	145	145	-1
3.33333333333333	20	145	145	-1
3.5	21	145	145	-1
3.66666666666667	22	145	145	-1
3.83333333333333	23	145	145	-1
3.69230769230769	24	145	145	-1
3.57142857142857	25	145	145	-1
3.71428571428571	26	145	145	-1
3.6	27	145	145	-1
3.5	28	145	145	-1
3.41176470588235	29	145	145	-1
3.33333333333333	30	145	145	-1
3.26315789473684	31	145	145	-1
3.2	32	145	145	-1
3.3	33	145	145	-1
3.23809523809524	34	145	145	-1
3.18181818181818	35	145	145	-1
3.1304347826087	36	145	145	-1
3.21739130434783	37	145	145	-1
3.16666666666667	38	145	145	-1
3.12	39	145	145	-1
3.2	40	145	145	-1
3.15384615384615	41	145	145	-1
3.23076923076923	42	145	145	-1
3.18518518518519	43	145	145	-1
3.14285714285714	44	145	145	-1
3.21428571428571	45	145	145	-1
3.17241379310345	46	145	145	-1
3.13333333333333	47	145	145	-1
3.09677419354839	48	145	145	-1
3.0625	49	145	145	-1
3.125	50	145	145	-1
3.1875	51	145	145	-1
3.15151515151515	52	145	145	-1
3.11764705882353	53	145	145	-1
3.08571428571429	54	145	145	-1
3.05555555555556	55	145	145	-1
3.11111111111111	56	145	145	-1
3.08108108108108	57	145	145	-1
3.05263157894737	58	145	145	-1
3.02564102564103	59	145	145	-1
3	60	145	145	-1
2.97560975609756	61	145	145	-1
2.95238095238095	62	145	145	-1
2.93023255813954	63	145	145	-1
2.97674418604651	64	145	145	-1
3.02325581395349	65	145	145	-1
3	66	145	145	-1
2.97777777777778	67	145	145	-1
2.95652173913043	68	145	145	-1
3	69	145	145	-1
3.04347826086957	70	145	145	-1
3.02127659574468	71	145	145	-1
3.06382978723404	72	145	145	-1
3.04166666666667	73	145	145	-1
3.02040816326531	74	145	145	-1
3.06122448979592	75	145	145	-1
3.04	76	145	145	-1
3.01960784313726	77	145	145	-1
3	78	145	145	-1
3.03846153846154	79	145	145	-1
3.07692307692308	80	145	145	-1
3.11538461538462	81	145	145	-1
3.15384615384615	82	145	145	-1
3.13207547169811	83	145	145	-1
3.11111111111111	84	145	145	-1
3.14814814814815	85	145	145	-1
3.18518518518519	86	145	145	-1
3.16363636363636	87	145	145	-1
3.14285714285714	88	145	145	-1
3.17857142857143	89	145	145	-1
3.21428571428571	90	145	145	-1
3.19298245614035	91	145	145	-1
3.2280701754386	92	145	145	-1
3.20689655172414	93	145	145	-1
3.1864406779661	94	145	145	-1
3.16666666666667	95	145	145	-1
3.14754098360656	96	145	145	-1
3.12903225806452	97	145	145	-1
3.11111111111111	98	145	145	-1
3.09375	99	145	145	-1
3.07692307692308	100	145	145	-1
3.06060606060606	101	145	145	-1
3.04477611940299	102	145	145	-1
3.07462686567164	103	145	145	-1
3.1044776119403	104	145	145	-1
3.13432835820896	105	145	145	-1
3.16417910447761	106	145	145	-1
3.14705882352941	107	145	145	-1
3.1304347826087	108	145	145	-1
3.11428571428571	109	145	145	-1
3.09859154929577	110	145	145	-1
3.08333333333333	111	145	145	-1
3.06849315068493	112	145	145	-1
3.0958904109589	113	145	145	-1
3.08108108108108	114	145	145	-1
3.10810810810811	115	145	145	-1
3.13513513513514	116	145	145	-1
3.12	117	145	145	-1
3.10526315789474	118	145	145	-1
3.13157894736842	119	145	145	-1
3.11688311688312	120	145	145	-1
3.14285714285714	121	145	145	-1
3.12820512820513	122	145	145	-1
3.11392405063291	123	145	145	-1
3.13924050632911	124	145	145	-1
3.125	125	145	145	-1
3.11111111111111	126	145	145	-1
3.09756097560976	127	145	145	-1
3.08433734939759	128	145	145	-1
3.10843373493976	129	145	145	-1
3.0952380952381	130	145	145	-1
3.08235294117647	131	145	145	-1
3.06976744186047	132	145	145	-1
3.09302325581395	133	145	145	-1
3.08045977011494	134	145	145	-1
3.06818181818182	135	145	145	-1
3.0561797752809	136	145	145	-1
3.04444444444444	137	145	145	-1
3.03296703296703	138	145	145	-1
3.05494505494505	139	145	145	-1
3.07692307692308	140	145	145	-1
3.06521739130435	141	145	145	-1
3.08695652173913	142	145	145	-1
3.10869565217391	143	145	145	-1
3.09677419354839	144	145	145	-1
3.08510638297872	145	145	145	-1
2	1	146	146	-1
2	2	146	146	-1
3	3	146	146	-1
4	4	146	146	-1
5	5	146	146	-1
6	6	146	146	-1
4.66666666666667	7	146	146	-1
4	8	146	146	-1
4.5	9	146	146	-1
4	10	146	146	-1
3.66666666666667	11	146	146	-1
3.42857142857143	12	146	146	-1
3.25	13	146	146	-1
3.11111111111111	14	146	146	-1
3.33333333333333	15	146	146	-1
3.2	16	146	146	-1
3.09090909090909	17	146	146	-1
3.27272727272727	18	146	146	-1
3.16666666666667	19	146	146	-1
3.33333333333333	20	146	146	-1
3.5	21	146	146	-1
3.66666666666667	22	146	146	-1
3.83333333333333	23	146	146	-1
3.69230769230769	24	146	146	-1
3.57142857142857	25	146	146	-1
3.71428571428571	26	146	146	-1
3.6	27	146	146	-1
3.5	28	146	146	-1
3.41176470588235	29	146	146	-1
3.33333333333333	30	146	146	-1
3.26315789473684	31	146	146	-1
3.2	32	146	146	-1
3.3	33	146	146	-1
3.23809523809524	34	146	146	-1
3.18181818181818	35	146	146	-1
3.1304347826087	36	146	146	-1
3.21739130434783	37	146	146	-1
3.16666666666667	38	146	146	-1
3.12	39	146	146	-1
3.2	40	146	146	-1
3.15384615384615	41	146	146	-1
3.23076923076923	42	146	146	-1
3.18518518518519	43	146	146	-1
3.14285714285714	44	146	146	-1
3.21428571428571	45	146	146	-1
3.17241379310345	46	146	146	-1
3.13333333333333	47	146	146	-1
3.09677419354839	48	146	146	-1
3.0625	49	146	146	-1
3.125	50	146	146	-1
3.1875	51	146	146	-1
3.15151515151515	52	146	146	-1
3.11764705882353	53	146	146	-1
3.08571428571429	54	146	146	-1
3.05555555555556	55	146	146	-1
3.11111111111111	56	146	146	-1
3.08108108108108	57	146	146	-1
3.05263157894737	58	146	146	-1
3.02564102564103	59	146	146	-1
3	60	146	146	-1
2.97560975609756	61	146	146	-1
2.95238095238095	62	146	146	-1
2.93023255813954	63	146	146	-1
2.97674418604651	64	146	146	-1
3.02325581395349	65	146	146	-1
3	66	146	146	-1
2.97777777777778	67	146	146	-1
2.95652173913043	68	146	146	-1
3	69	146	146	-1
3.04347826086957	70	146	146	-1
3.02127659574468	71	146	146	-1
3.06382978723404	72	146	146	-1
3.04166666666667	73	146	146	-1
3.02040816326531	74	146	146	-1
3.06122448979592	75	146	146	-1
3.04	76	146	146	-1
3.01960784313726	77	146	146	-1
3	78	146	146	-1
3.03846153846154	79	146	146	-1
3.07692307692308	80	146	146	-1
3.11538461538462	81	146	146	-1
3.15384615384615	82	146	146	-1
3.13207547169811	83	146	146	-1
3.11111111111111	84	146	146	-1
3.14814814814815	85	146	146	-1
3.18518518518519	86	146	146	-1
3.16363636363636	87	146	146	-1
3.14285714285714	88	146	146	-1
3.17857142857143	89	146	146	-1
3.21428571428571	90	146	146	-1
3.19298245614035	91	146	146	-1
3.2280701754386	92	146	146	-1
3.20689655172414	93	146	146	-1
3.1864406779661	94	146	146	-1
3.16666666666667	95	146	146	-1
3.14754098360656	96	146	146	-1
3.12903225806452	97	146	146	-1
3.11111111111111	98	146	146	-1
3.09375	99	146	146	-1
3.07692307692308	100	146	146	-1
3.06060606060606	101	146	146	-1
3.04477611940299	102	146	146	-1
3.07462686567164	103	146	146	-1
3.1044776119403	104	146	146	-1
3.13432835820896	105	146	146	-1
3.16417910447761	106	146	146	-1
3.14705882352941	107	146	146	-1
3.1304347826087	108	146	146	-1
3.11428571428571	109	146	146	-1
3.09859154929577	110	146	146	-1
3.08333333333333	111	146	146	-1
3.06849315068493	112	146	146	-1
3.0958904109589	113	146	146	-1
3.08108108108108	114	146	146	-1
3.10810810810811	115	146	146	-1
3.13513513513514	116	146	146	-1
3.12	117	146	146	-1
3.10526315789474	118	146	146	-1
3.13157894736842	119	146	146	-1
3.11688311688312	120	146	146	-1
3.14285714285714	121	146	146	-1
3.12820512820513	122	146	146	-1
3.11392405063291	123	146	146	-1
3.13924050632911	124	146	146	-1
3.125	125	146	146	-1
3.11111111111111	126	146	146	-1
3.09756097560976	127	146	146	-1
3.08433734939759	128	146	146	-1
3.10843373493976	129	146	146	-1
3.0952380952381	130	146	146	-1
3.08235294117647	131	146	146	-1
3.06976744186047	132	146	146	-1
3.09302325581395	133	146	146	-1
3.08045977011494	134	146	146	-1
3.06818181818182	135	146	146	-1
3.0561797752809	136	146	146	-1
3.04444444444444	137	146	146	-1
3.03296703296703	138	146	146	-1
3.05494505494505	139	146	146	-1
3.07692307692308	140	146	146	-1
3.06521739130435	141	146	146	-1
3.08695652173913	142	146	146	-1
3.10869565217391	143	146	146	-1
3.09677419354839	144	146	146	-1
3.08510638297872	145	146	146	-1
3.1063829787234	146	146	146	-1
2	1	147	147	-1
2	2	147	147	-1
3	3	147	147	-1
4	4	147	147	-1
5	5	147	147	-1
6	6	147	147	-1
4.66666666666667	7	147	147	-1
4	8	147	147	-1
4.5	9	147	147	-1
4	10	147	147	-1
3.66666666666667	11	147	147	-1
3.42857142857143	12	147	147	-1
3.25	13	147	147	-1
3.11111111111111	14	147	147	-1
3.33333333333333	15	147	147	-1
3.2	16	147	147	-1
3.09090909090909	17	147	147	-1
3.27272727272727	18	147	147	-1
3.16666666666667	19	147	147	-1
3.33333333333333	20	147	147	-1
3.5	21	147	147	-1
3.66666666666667	22	147	147	-1
3.83333333333333	23	147	147	-1
3.69230769230769	24	147	147	-1
3.57142857142857	25	147	147	-1
3.71428571428571	26	147	147	-1
3.6	27	147	147	-1
3.5	28	147	147	-1
3.41176470588235	29	147	147	-1
3.33333333333333	30	147	147	-1
3.26315789473684	31	147	147	-1
3.2	32	147	147	-1
3.3	33	147	147	-1
3.23809523809524	34	147	147	-1
3.18181818181818	35	147	147	-1
3.1304347826087	36	147	147	-1
3.21739130434783	37	147	147	-1
3.16666666666667	38	147	147	-1
3.12	39	147	147	-1
3.2	40	147	147	-1
3.15384615384615	41	147	147	-1
3.23076923076923	42	147	147	-1
3.18518518518519	43	147	147	-1
3.14285714285714	44	147	147	-1
3.21428571428571	45	147	147	-1
3.17241379310345	46	147	147	-1
3.13333333333333	47	147	147	-1
3.09677419354839	48	147	147	-1
3.0625	49	147	147	-1
3.125	50	147	147	-1
3.1875	51	147	147	-1
3.15151515151515	52	147	147	-1
3.11764705882353	53	147	147	-1
3.08571428571429	54	147	147	-1
3.05555555555556	55	147	147	-1
3.11111111111111	56	147	147	-1
3.08108108108108	57	147	147	-1
3.05263157894737	58	147	147	-1
3.02564102564103	59	147	147	-1
3	60	147	147	-1
2.97560975609756	61	147	147	-1
2.95238095238095	62	147	147	-1
2.93023255813954	63	147	147	-1
2.97674418604651	64	147	147	-1
3.02325581395349	65	147	147	-1
3	66	147	147	-1
2.97777777777778	67	147	147	-1
2.95652173913043	68	147	147	-1
3	69	147	147	-1
3.04347826086957	70	147	147	-1
3.02127659574468	71	147	147	-1
3.06382978723404	72	147	147	-1
3.04166666666667	73	147	147	-1
3.02040816326531	74	147	147	-1
3.06122448979592	75	147	147	-1
3.04	76	147	147	-1
3.01960784313726	77	147	147	-1
3	78	147	147	-1
3.03846153846154	79	147	147	-1
3.07692307692308	80	147	147	-1
3.11538461538462	81	147	147	-1
3.15384615384615	82	147	147	-1
3.13207547169811	83	147	147	-1
3.11111111111111	84	147	147	-1
3.14814814814815	85	147	147	-1
3.18518518518519	86	147	147	-1
3.16363636363636	87	147	147	-1
3.14285714285714	88	147	147	-1
3.17857142857143	89	147	147	-1
3.21428571428571	90	147	147	-1
3.19298245614035	91	147	147	-1
3.2280701754386	92	147	147	-1
3.20689655172414	93	147	147	-1
3.1864406779661	94	147	147	-1
3.16666666666667	95	147	147	-1
3.14754098360656	96	147	147	-1
3.12903225806452	97	147	147	-1
3.11111111111111	98	147	147	-1
3.09375	99	147	147	-1
3.07692307692308	100	147	147	-1
3.06060606060606	101	147	147	-1
3.04477611940299	102	147	147	-1
3.07462686567164	103	147	147	-1
3.1044776119403	104	147	147	-1
3.13432835820896	105	147	147	-1
3.16417910447761	106	147	147	-1
3.14705882352941	107	147	147	-1
3.1304347826087	108	147	147	-1
3.11428571428571	109	147	147	-1
3.09859154929577	110	147	147	-1
3.08333333333333	111	147	147	-1
3.06849315068493	112	147	147	-1
3.0958904109589	113	147	147	-1
3.08108108108108	114	147	147	-1
3.10810810810811	115	147	147	-1
3.13513513513514	116	147	147	-1
3.12	117	147	147	-1
3.10526315789474	118	147	147	-1
3.13157894736842	119	147	147	-1
3.11688311688312	120	147	147	-1
3.14285714285714	121	147	147	-1
3.12820512820513	122	147	147	-1
3.11392405063291	123	147	147	-1
3.13924050632911	124	147	147	-1
3.125	125	147	147	-1
3.11111111111111	126	147	147	-1
3.09756097560976	127	147	147	-1
3.08433734939759	128	147	147	-1
3.10843373493976	129	147	147	-1
3.0952380952381	130	147	147	-1
3.08235294117647	131	147	147	-1
3.06976744186047	132	147	147	-1
3.09302325581395	133	147	147	-1
3.08045977011494	134	147	147	-1
3.06818181818182	135	147	147	-1
3.0561797752809	136	147	147	-1
3.04444444444444	137	147	147	-1
3.03296703296703	138	147	147	-1
3.05494505494505	139	147	147	-1
3.07692307692308	140	147	147	-1
3.06521739130435	141	147	147	-1
3.08695652173913	142	147	147	-1
3.10869565217391	143	147	147	-1
3.09677419354839	144	147	147	-1
3.08510638297872	145	147	147	-1
3.1063829787234	146	147	147	-1
3.09473684210526	147	147	147	-1
2	1	148	148	-1
2	2	148	148	-1
3	3	148	148	-1
4	4	148	148	-1
5	5	148	148	-1
6	6	148	148	-1
4.66666666666667	7	148	148	-1
4	8	148	148	-1
4.5	9	148	148	-1
4	10	148	148	-1
3.66666666666667	11	148	148	-1
3.42857142857143	12	148	148	-1
3.25	13	148	148	-1
3.11111111111111	14	148	148	-1
3.33333333333333	15	148	148	-1
3.2	16	148	148	-1
3.09090909090909	17	148	148	-1
3.27272727272727	18	148	148	-1
3.16666666666667	19	148	148	-1
3.33333333333333	20	148	148	-1
3.5	21	148	148	-1
3.66666666666667	22	148	148	-1
3.83333333333333	23	148	148	-1
3.69230769230769	24	148	148	-1
3.57142857142857	25	148	148	-1
3.71428571428571	26	148	148	-1
3.6	27	148	148	-1
3.5	28	148	148	-1
3.41176470588235	29	148	148	-1
3.33333333333333	30	148	148	-1
3.26315789473684	31	148	148	-1
3.2	32	148	148	-1
3.3	33	148	148	-1
3.23809523809524	34	148	148	-1
3.18181818181818	35	148	148	-1
3.1304347826087	36	148	148	-1
3.21739130434783	37	148	148	-1
3.16666666666667	38	148	148	-1
3.12	39	148	148	-1
3.2	40	148	148	-1
3.15384615384615	41	148	148	-1
3.23076923076923	42	148	148	-1
3.18518518518519	43	148	148	-1
3.14285714285714	44	148	148	-1
3.21428571428571	45	148	148	-1
3.17241379310345	46	148	148	-1
3.13333333333333	47	148	148	-1
3.09677419354839	48	148	148	-1
3.0625	49	148	148	-1
3.125	50	148	148	-1
3.1875	51	148	148	-1
3.15151515151515	52	148	148	-1
3.11764705882353	53	148	148	-1
3.08571428571429	54	148	148	-1
3.05555555555556	55	148	148	-1
3.11111111111111	56	148	148	-1
3.08108108108108	57	148	148	-1
3.05263157894737	58	148	148	-1
3.02564102564103	59	148	148	-1
3	60	148	148	-1
2.97560975609756	61	148	148	-1
2.95238095238095	62	148	148	-1
2.93023255813954	63	148	148	-1
2.97674418604651	64	148	148	-1
3.02325581395349	65	148	148	-1
3	66	148	148	-1
2.97777777777778	67	148	148	-1
2.95652173913043	68	148	148	-1
3	69	148	148	-1
3.04347826086957	70	148	148	-1
3.02127659574468	71	148	148	-1
3.06382978723404	72	148	148	-1
3.04166666666667	73	148	148	-1
3.02040816326531	74	148	148	-1
3.06122448979592	75	148	148	-1
3.04	76	148	148	-1
3.01960784313726	77	148	148	-1
3	78	148	148	-1
3.03846153846154	79	148	148	-1
3.07692307692308	80	148	148	-1
3.11538461538462	81	148	148	-1
3.15384615384615	82	148	148	-1
3.13207547169811	83	148	148	-1
3.11111111111111	84	148	148	-1
3.14814814814815	85	148	148	-1
3.18518518518519	86	148	148	-1
3.16363636363636	87	148	148	-1
3.14285714285714	88	148	148	-1
3.17857142857143	89	148	148	-1
3.21428571428571	90	148	148	-1
3.19298245614035	91	148	148	-1
3.2280701754386	92	148	148	-1
3.20689655172414	93	148	148	-1
3.1864406779661	94	148	148	-1
3.16666666666667	95	148	148	-1
3.14754098360656	96	148	148	-1
3.12903225806452	97	148	148	-1
3.11111111111111	98	148	148	-1
3.09375	99	148	148	-1
3.07692307692308	100	148	148	-1
3.06060606060606	101	148	148	-1
3.04477611940299	102	148	148	-1
3.07462686567164	103	148	148	-1
3.1044776119403	104	148	148	-1
3.13432835820896	105	148	148	-1
3.16417910447761	106	148	148	-1
3.14705882352941	107	148	148	-1
3.1304347826087	108	148	148	-1
3.11428571428571	109	148	148	-1
3.09859154929577	110	148	148	-1
3.08333333333333	111	148	148	-1
3.06849315068493	112	148	148	-1
3.0958904109589	113	148	148	-1
3.08108108108108	114	148	148	-1
3.10810810810811	115	148	148	-1
3.13513513513514	116	148	148	-1
3.12	117	148	148	-1
3.10526315789474	118	148	148	-1
3.13157894736842	119	148	148	-1
3.11688311688312	120	148	148	-1
3.14285714285714	121	148	148	-1
3.12820512820513	122	148	148	-1
3.11392405063291	123	148	148	-1
3.13924050632911	124	148	148	-1
3.125	125	148	148	-1
3.11111111111111	126	148	148	-1
3.09756097560976	127	148	148	-1
3.08433734939759	128	148	148	-1
3.10843373493976	129	148	148	-1
3.0952380952381	130	148	148	-1
3.08235294117647	131	148	148	-1
3.06976744186047	132	148	148	-1
3.09302325581395	133	148	148	-1
3.08045977011494	134	148	148	-1
3.06818181818182	135	148	148	-1
3.0561797752809	136	148	148	-1
3.04444444444444	137	148	148	-1
3.03296703296703	138	148	148	-1
3.05494505494505	139	148	148	-1
3.07692307692308	140	148	148	-1
3.06521739130435	141	148	148	-1
3.08695652173913	142	148	148	-1
3.10869565217391	143	148	148	-1
3.09677419354839	144	148	148	-1
3.08510638297872	145	148	148	-1
3.1063829787234	146	148	148	-1
3.09473684210526	147	148	148	-1
3.11578947368421	148	148	148	-1
2	1	149	149	-1
2	2	149	149	-1
3	3	149	149	-1
4	4	149	149	-1
5	5	149	149	-1
6	6	149	149	-1
4.66666666666667	7	149	149	-1
4	8	149	149	-1
4.5	9	149	149	-1
4	10	149	149	-1
3.66666666666667	11	149	149	-1
3.42857142857143	12	149	149	-1
3.25	13	149	149	-1
3.11111111111111	14	149	149	-1
3.33333333333333	15	149	149	-1
3.2	16	149	149	-1
3.09090909090909	17	149	149	-1
3.27272727272727	18	149	149	-1
3.16666666666667	19	149	149	-1
3.33333333333333	20	149	149	-1
3.5	21	149	149	-1
3.66666666666667	22	149	149	-1
3.83333333333333	23	149	149	-1
3.69230769230769	24	149	149	-1
3.57142857142857	25	149	149	-1
3.71428571428571	26	149	149	-1
3.6	27	149	149	-1
3.5	28	149	149	-1
3.41176470588235	29	149	149	-1
3.33333333333333	30	149	149	-1
3.26315789473684	31	149	149	-1
3.2	32	149	149	-1
3.3	33	149	149	-1
3.23809523809524	34	149	149	-1
3.18181818181818	35	149	149	-1
3.1304347826087	36	149	149	-1
3.21739130434783	37	149	149	-1
3.16666666666667	38	149	149	-1
3.12	39	149	149	-1
3.2	40	149	149	-1
3.15384615384615	41	149	149	-1
3.23076923076923	42	149	149	-1
3.18518518518519	43	149	149	-1
3.14285714285714	44	149	149	-1
3.21428571428571	45	149	149	-1
3.17241379310345	46	149	149	-1
3.13333333333333	47	149	149	-1
3.09677419354839	48	149	149	-1
3.0625	49	149	149	-1
3.125	50	149	149	-1
3.1875	51	149	149	-1
3.15151515151515	52	149	149	-1
3.11764705882353	53	149	149	-1
3.08571428571429	54	149	149	-1
3.05555555555556	55	149	149	-1
3.11111111111111	56	149	149	-1
3.08108108108108	57	149	149	-1
3.05263157894737	58	149	149	-1
3.02564102564103	59	149	149	-1
3	60	149	149	-1
2.97560975609756	61	149	149	-1
2.95238095238095	62	149	149	-1
2.93023255813954	63	149	149	-1
2.97674418604651	64	149	149	-1
3.02325581395349	65	149	149	-1
3	66	149	149	-1
2.97777777777778	67	149	149	-1
2.95652173913043	68	149	149	-1
